,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
87,Dutchess County (North & East) PUMA,88.24264876128734,89.89062961868164,86.7814083522628,85.87174816683013,92.0474729533344,77.3961218836565,53.485064011379805,65.24249422632793,34.629629629629626
88,Putnam County PUMA,87.17204550731368,96.65990695455088,78.17976257772753,75.94422430656567,88.22937625754527,61.02410307675219,80.16528925619835,78.16377171215882,81.16480793060718
89,Albany County (Outside Albany City) PUMA,90.8484013890552,96.57347670250897,86.74308625475481,84.53357216826667,90.710774272839,77.08783408431579,68.33333333333333,76.25284738041003,46.73913043478261
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",90.29063159603832,91.10130111524164,89.85525330671325,83.10668978735055,93.02749254720106,70.92905062004472,90.01416430594901,100.0,60.281690140845065
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,83.29976194836111,94.48818897637796,73.5706949674769,77.82975810132359,83.14932126696833,68.75578882371101,66.09257265877288,68.84615384615384,62.59168704156479
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",78.49438202247191,92.15904042647712,64.50659390632106,53.44067048963388,74.0478515625,22.236598890942698,73.22291235334714,67.53138075313807,100.0
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,88.35595379277024,95.78159067210163,81.94467179571124,84.29625228971732,88.52908891328211,79.30290277328153,57.04863973619126,61.62988115449915,52.72435897435898
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,83.33977020372694,91.6239156795075,74.45211648153708,84.5562372188139,90.26708918062471,77.79564130046445,57.81990521327014,73.30960854092527,26.95035460992908
95,Oswego County PUMA,90.89325018341893,93.44808439755691,88.38393019451009,82.66200742566534,93.58374243635119,69.49700681208284,89.31893189318933,87.63652249890782,93.00766283524904
96,Rensselaer County--Troy City PUMA,87.98406727152025,91.3420325745309,85.06944444444444,83.74918419599378,88.3848527898888,78.87773487773487,64.96157540826128,61.35357368753953,76.34730538922156
97,Saratoga County (Outer) PUMA,87.8210692947965,95.02553626149131,80.61880935361994,82.56311304068178,93.27019236425672,69.65096481271283,85.74241827491139,84.72782258064517,89.36936936936937
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,87.19628719628719,87.66761925697956,86.86335403726709,83.6074473860697,90.51559157942137,74.54787037720529,74.41569282136895,87.97423049391553,55.45545545545546
99,Monroe County (East) PUMA,87.01302599195631,95.81192189105859,79.29577464788733,81.71989146316008,90.51983173076923,70.71314479000283,82.9471733086191,88.4828349944629,54.54545454545454
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",92.42618741976894,93.22961189947,91.79064106031917,80.3411374870987,82.64446426801467,77.54807692307692,80.28720626631853,72.9608938547486,90.58084772370488
101,Erie County (South) PUMA,88.70587464797957,94.56777028562769,84.24361266509027,80.80403803502689,91.62683909661699,67.88929270338272,83.02529182879378,88.83852691218131,47.766323024054984
102,Monroe County (Central)--Greece & Gates Towns PUMA,84.73414304993253,90.16811594202898,80.0,80.17631890724091,90.85781261446047,70.48581112514123,74.03061224489797,99.36143039591315,57.17926932880204
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,87.01353194167628,92.4466878817806,82.03891623965973,65.9024103468548,75.00497908783112,52.7841561423651,82.84600389863547,100.0,78.08219178082192
104,NYC-Manhattan Community District 11--East Harlem PUMA,86.99837310195228,94.85394021739131,81.78023465703971,76.92178583417254,82.27919161676647,72.56542909312233,61.211901306240925,70.32096706961234,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",86.75726085798028,87.75975331813916,85.76724480338939,90.11265831642292,94.68785471055618,82.75862068965517,57.887931034482754,78.55563743551953,28.76427829698858
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,88.93439013650374,91.19419063958823,86.15218352409491,65.12770929014584,72.44537485280648,53.39765100671141,60.63602351683591,69.35074356184259,36.243654822335024
107,Onondaga County (North) PUMA,87.42780986228344,93.3984411681848,82.06727931877582,82.25451660596444,86.512370311253,77.21150059078377,65.70203644158627,96.82203389830508,33.839479392624725
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,77.05555873433656,73.36887534907336,80.08125846442337,76.77717689474096,84.56169737576774,66.80965147453082,66.79192108971348,70.01223990208078,56.16161616161616
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",85.09238802972484,95.14460629090141,75.9720360084275,77.49176434536122,94.87450462351387,53.49261353273755,98.0,98.0,#DIV/0!
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,79.2536534446764,78.61111111111111,80.08373205741627,91.16740088105728,100.0,84.11251980982567,34.08450704225352,39.11439114391143,30.979498861047837
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",92.28946409041195,83.6875,95.83118888317036,87.40177020431797,91.52520068430057,80.42316258351893,93.04904051172707,96.38922888616891,85.37271448663853
112,Erie County (Northeast) PUMA,88.53185595567868,91.40674729471674,85.9961501443696,84.59056224137277,93.73727778531686,72.97250711023011,85.24788391777508,85.24788391777508,#DIV/0!
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,90.10790766044165,89.0436933223413,90.83300567320116,79.8240958374403,81.77946768060836,77.88025400665256,82.15286114445777,100.0,75.60175054704595
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,89.95143011332974,95.52707930367504,85.4552544355625,87.86666666666667,93.38279830405814,80.02582866982351,94.44976076555024,92.88343558282209,100.0
115,Fulton & Montgomery Counties PUMA,91.74438687392056,97.79938587512794,86.79087293280301,81.0420681380213,91.16340735830295,68.7469801900467,83.6190978633606,95.66895368782161,64.35915010281015
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,86.88318679346851,89.29772918418838,85.08607198748044,83.78038558256496,87.38800303720578,80.70754106842581,67.56567425569176,65.98322460391427,72.35543018335684
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",83.49428208386277,86.435124508519,81.63138231631383,82.65783021759118,88.27586206896552,74.97278664731495,74.81162540365986,87.63136620856912,49.275362318840585
118,NYC-Brooklyn Community District 4--Bushwick PUMA,84.66643227564384,86.49273753353687,83.01381331100879,85.84528568069598,91.50588824855926,76.38685367385388,68.25719120135363,68.00699300699301,68.60371267150929
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",90.95060506887891,91.94833079373875,89.73395270270271,69.85294117647058,63.92547381946675,79.46847316310578,30.111524163568777,100.0,0.0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",89.51741696562898,90.20678246484698,89.01874750698046,68.98516163222045,69.77611940298507,67.34527687296416,85.07462686567165,65.19823788546255,92.89428076256499
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,84.36936764198336,82.51884475311256,85.90049053959355,74.66645319671257,78.26436319807152,70.58756547483489,57.99782372143635,48.94869638351556,74.57627118644068
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,83.6634740966478,82.5722043939768,84.52404126922329,86.19243551194809,95.25320472141135,71.1914267703299,77.67272727272727,100.0,30.855855855855857
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,83.256918972991,92.75698924731182,74.32683755154848,82.23354171490314,83.983185968981,80.24100363156157,94.0381558028617,93.60068259385666,100.0
124,Orange County (Southeast) PUMA,89.88586956521739,94.67542766511838,85.46954977541,78.96974490804824,92.69456066945607,59.156801159700414,70.42918454935622,77.69571639586411,21.070234113712374
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,84.8577383549028,92.02259439104152,77.99810246679317,72.37489152444316,88.3716814159292,53.23024782884982,84.62998102466793,100.0,64.78260869565217
126,Suffolk County (Northwest)--Smithtown Town PUMA,89.07789685679349,94.93689355803603,83.38180012766863,82.60126171805908,92.48196688001626,68.93790390559145,85.07157464212679,100.0,70.91633466135458
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",86.52331652066188,86.7438494934877,86.42620443538108,78.86867231129526,85.15991471215352,67.98623063683304,59.155888359428175,59.45945945945946,58.69191049913941
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",85.99236641221374,89.37601484574344,83.62781650186416,77.4914089347079,81.51246303337558,73.53454726864554,65.19308943089432,79.9224054316198,48.986125933831374
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,86.92564295706445,87.62376237623762,86.28583213033615,79.22278111309427,73.69746785098768,87.93644156387205,75.79617834394905,82.31441048034934,69.62809917355372
130,Westchester County (Southwest)--Yonkers City PUMA,88.1623971145843,94.66829466829468,82.74283776911341,83.38751213745937,91.11546627470194,75.11581155493401,66.30333951762523,67.51285347043702,63.16666666666667
131,Broome (Outer West) & Tioga Counties PUMA,87.00959023539669,96.40900791235545,79.92661672527136,81.6741653748724,86.71849265432505,74.88021295474712,73.11676082862523,80.27491408934708,57.548579970104626
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,89.9488345650938,89.98529051238049,89.91730279898219,81.09000825763832,80.2226588081205,82.10985626283367,43.20843091334894,31.20567375886525,100.0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",90.76232164174863,95.29118728501957,86.5938864628821,92.1716811635534,94.44840491890929,89.56911480085566,80.3218727139722,87.27770177838578,52.12569316081331
134,NYC-Manhattan Community District 10--Central Harlem PUMA,92.27664363890398,94.35080106809079,90.47308083006821,78.55053191489361,83.04023845007451,74.93397358943578,52.57775884107371,35.406698564593306,58.837209302325576
